t_wall_s,elapsed_s,side,cam,temp_c
1783407857.7,1513.8,left,3,39.56
1783407857.7,1513.8,left,4,39.14
1783407857.7,1513.8,left,5,41.79
1783407857.7,1513.8,left,6,41.37
1783407857.7,1513.8,left,7,40.04
1783407857.7,1513.8,right,imu,29.53
1783407857.7,1513.8,right,0,26.57
1783407857.7,1513.8,right,1,28.27
1783407857.7,1513.8,right,2,31.49
1783407857.7,1513.8,right,3,33.05
1783407857.7,1513.8,right,4,32.05
1783407857.7,1513.8,right,5,31.73
1783407857.7,1513.8,right,6,31.51
1783407857.7,1513.8,right,7,30.46
1783407862.7,1518.9,left,imu,40.94
1783407862.7,1518.9,left,0,37.57
1783407862.7,1518.9,left,1,39.24
1783407862.7,1518.9,left,2,41.26
1783407862.7,1518.9,left,3,39.18
1783407862.7,1518.9,left,4,39.29
1783407862.7,1518.9,left,5,41.71
1783407862.7,1518.9,left,6,41.37
1783407862.7,1518.9,left,7,39.96
1783407862.7,1518.9,right,imu,29.29
1783407862.7,1518.9,right,0,26.57
1783407862.7,1518.9,right,1,28.27
1783407862.7,1518.9,right,2,31.49
1783407862.7,1518.9,right,3,33.05
1783407862.7,1518.9,right,4,32.05
1783407862.7,1518.9,right,5,31.73
1783407862.7,1518.9,right,6,31.51
1783407862.7,1518.9,right,7,30.46
1783407867.8,1523.9,left,imu,40.94
1783407867.8,1523.9,left,0,37.57
1783407867.8,1523.9,left,1,39.24
1783407867.8,1523.9,left,2,41.26
1783407867.8,1523.9,left,3,39.26
1783407867.8,1523.9,left,4,39.52
1783407867.8,1523.9,left,5,41.71
1783407867.8,1523.9,left,6,41.29
1783407867.8,1523.9,left,7,39.96
1783407867.8,1523.9,right,imu,29.48
1783407867.8,1523.9,right,0,26.57
1783407867.8,1523.9,right,1,28.27
1783407867.8,1523.9,right,2,31.49
1783407867.8,1523.9,right,3,33.05
1783407867.8,1523.9,right,4,31.97
1783407867.8,1523.9,right,5,31.73
1783407867.8,1523.9,right,6,31.51
1783407867.8,1523.9,right,7,30.46
1783407872.8,1529.0,left,imu,40.79
1783407872.8,1529.0,left,0,37.57
1783407872.8,1529.0,left,1,39.17
1783407872.8,1529.0,left,2,41.26
1783407872.8,1529.0,left,3,39.04
1783407872.8,1529.0,left,4,39.45
1783407872.8,1529.0,left,5,41.71
1783407872.8,1529.0,left,6,41.29
1783407872.8,1529.0,left,7,39.89
1783407872.8,1529.0,right,imu,29.29
1783407872.8,1529.0,right,0,26.57
1783407872.8,1529.0,right,1,28.27
1783407872.8,1529.0,right,2,31.49
1783407872.8,1529.0,right,3,33.05
1783407872.8,1529.0,right,4,32.05
1783407872.8,1529.0,right,5,31.73
1783407872.8,1529.0,right,6,31.51
1783407872.8,1529.0,right,7,30.46
1783407877.9,1534.0,left,imu,40.70
1783407877.9,1534.0,left,0,37.57
1783407877.9,1534.0,left,1,39.17
1783407877.9,1534.0,left,2,41.18
1783407877.9,1534.0,left,3,40.54
1783407877.9,1534.0,left,4,39.37
1783407877.9,1534.0,left,5,41.71
1783407877.9,1534.0,left,6,41.29
1783407877.9,1534.0,left,7,39.89
1783407877.9,1534.0,right,imu,29.63
1783407877.9,1534.0,right,0,26.57
1783407877.9,1534.0,right,1,28.35
1783407877.9,1534.0,right,2,31.49
1783407877.9,1534.0,right,3,33.05
1783407877.9,1534.0,right,4,31.97
1783407877.9,1534.0,right,5,31.73
1783407877.9,1534.0,right,6,31.43
1783407877.9,1534.0,right,7,30.46
1783407882.9,1539.0,left,imu,40.79
1783407882.9,1539.0,left,0,37.50
1783407882.9,1539.0,left,1,39.09
1783407882.9,1539.0,left,2,41.18
1783407882.9,1539.0,left,3,37.68
1783407882.9,1539.0,left,4,39.29
1783407882.9,1539.0,left,5,41.64
1783407882.9,1539.0,left,6,41.29
1783407882.9,1539.0,left,7,39.89
1783407882.9,1539.0,right,imu,29.43
1783407882.9,1539.0,right,0,26.57
1783407882.9,1539.0,right,1,28.27
1783407882.9,1539.0,right,2,31.49
1783407882.9,1539.0,right,3,33.05
1783407882.9,1539.0,right,4,32.05
1783407882.9,1539.0,right,5,31.73
1783407882.9,1539.0,right,6,31.43
1783407882.9,1539.0,right,7,30.46
1783407888.0,1544.1,left,imu,40.70
1783407888.0,1544.1,left,0,37.50
1783407888.0,1544.1,left,1,39.17
1783407888.0,1544.1,left,2,41.18
1783407888.0,1544.1,left,3,39.18
1783407888.0,1544.1,left,4,39.22
1783407888.0,1544.1,left,5,41.64
1783407888.0,1544.1,left,6,41.29
1783407888.0,1544.1,left,7,39.89
1783407888.0,1544.1,right,imu,29.48
1783407888.0,1544.1,right,0,26.57
1783407888.0,1544.1,right,1,28.35
1783407888.0,1544.1,right,2,31.49
1783407888.0,1544.1,right,3,32.98
1783407888.0,1544.1,right,4,31.97
1783407888.0,1544.1,right,5,31.73
1783407888.0,1544.1,right,6,31.43
1783407888.0,1544.1,right,7,30.46
1783407893.0,1549.1,left,imu,40.74
1783407893.0,1549.1,left,0,37.42
1783407893.0,1549.1,left,1,39.09
1783407893.0,1549.1,left,2,41.18
1783407893.0,1549.1,left,3,40.02
1783407893.0,1549.1,left,4,39.22
1783407893.0,1549.1,left,5,41.56
1783407893.0,1549.1,left,6,41.21
1783407893.0,1549.1,left,7,39.89
1783407893.0,1549.1,right,imu,29.15
1783407893.0,1549.1,right,0,26.57
1783407893.0,1549.1,right,1,28.20
1783407893.0,1549.1,right,2,31.49
1783407893.0,1549.1,right,3,32.98
1783407893.0,1549.1,right,4,31.97
1783407893.0,1549.1,right,5,31.73
1783407893.0,1549.1,right,6,31.51
1783407893.0,1549.1,right,7,30.46
1783407898.1,1554.2,left,imu,40.50
1783407898.1,1554.2,left,0,37.50
1783407898.1,1554.2,left,1,39.09
1783407898.1,1554.2,left,2,41.18
1783407898.1,1554.2,left,3,39.11
1783407898.1,1554.2,left,4,39.22
1783407898.1,1554.2,left,5,41.56
1783407898.1,1554.2,left,6,41.21
1783407898.1,1554.2,left,7,39.81
1783407898.1,1554.2,right,imu,29.15
1783407898.1,1554.2,right,0,26.57
1783407898.1,1554.2,right,1,28.27
1783407898.1,1554.2,right,2,31.49
1783407898.1,1554.2,right,3,32.98
1783407898.1,1554.2,right,4,31.97
1783407898.1,1554.2,right,5,31.73
1783407898.1,1554.2,right,6,31.43
1783407898.1,1554.2,right,7,30.46
1783407903.1,1559.2,left,imu,40.94
1783407903.1,1559.2,left,0,37.42
1783407903.1,1559.2,left,1,39.09
1783407903.1,1559.2,left,2,41.11
1783407903.1,1559.2,left,3,38.43
1783407903.1,1559.2,left,4,38.84
1783407903.1,1559.2,left,5,41.49
1783407903.1,1559.2,left,6,41.21
1783407903.1,1559.2,left,7,39.81
1783407903.1,1559.2,right,imu,29.34
1783407903.1,1559.2,right,0,26.57
1783407903.1,1559.2,right,1,28.27
1783407903.1,1559.2,right,2,31.49
1783407903.1,1559.2,right,3,32.98
1783407903.1,1559.2,right,4,31.97
1783407903.1,1559.2,right,5,31.65
1783407903.1,1559.2,right,6,31.43
1783407903.1,1559.2,right,7,30.46
1783407908.2,1564.3,left,imu,40.79
1783407908.2,1564.3,left,0,37.42
1783407908.2,1564.3,left,1,39.09
1783407908.2,1564.3,left,2,41.11
1783407908.2,1564.3,left,3,38.96
1783407908.2,1564.3,left,4,39.07
1783407908.2,1564.3,left,5,41.56
1783407908.2,1564.3,left,6,41.14
1783407908.2,1564.3,left,7,39.81
1783407908.2,1564.3,right,imu,29.43
1783407908.2,1564.3,right,0,26.57
1783407908.2,1564.3,right,1,28.27
1783407908.2,1564.3,right,2,31.49
1783407908.2,1564.3,right,3,32.98
1783407908.2,1564.3,right,4,31.97
1783407908.2,1564.3,right,5,31.73
1783407908.2,1564.3,right,6,31.51
1783407908.2,1564.3,right,7,30.46
1783407913.2,1569.3,left,imu,40.74
1783407913.2,1569.3,left,0,37.42
1783407913.2,1569.3,left,1,39.09
1783407913.2,1569.3,left,2,41.11
1783407913.2,1569.3,left,3,38.88
1783407913.2,1569.3,left,4,38.99
1783407913.2,1569.3,left,5,41.49
1783407913.2,1569.3,left,6,41.14
1783407913.2,1569.3,left,7,39.81
1783407913.2,1569.3,right,imu,29.43
1783407913.2,1569.3,right,0,26.57
1783407913.2,1569.3,right,1,28.27
1783407913.2,1569.3,right,2,31.49
1783407913.2,1569.3,right,3,32.90
1783407913.2,1569.3,right,4,31.97
1783407913.2,1569.3,right,5,31.65
1783407913.2,1569.3,right,6,31.43
1783407913.2,1569.3,right,7,30.46
1783407918.2,1574.4,left,imu,40.89
1783407918.2,1574.4,left,0,37.42
1783407918.2,1574.4,left,1,39.02
1783407918.2,1574.4,left,2,41.11
1783407918.2,1574.4,left,3,39.34
1783407918.2,1574.4,left,4,39.22
1783407918.2,1574.4,left,5,41.49
1783407918.2,1574.4,left,6,41.14
1783407918.2,1574.4,left,7,39.81
1783407918.2,1574.4,right,imu,29.15
1783407918.2,1574.4,right,0,26.57
1783407918.2,1574.4,right,1,28.27
1783407918.2,1574.4,right,2,31.49
1783407918.2,1574.4,right,3,32.98
1783407918.2,1574.4,right,4,31.89
1783407918.2,1574.4,right,5,31.65
1783407918.2,1574.4,right,6,31.51
1783407918.2,1574.4,right,7,30.46
1783407923.3,1579.4,left,imu,40.55
1783407923.3,1579.4,left,0,37.42
1783407923.3,1579.4,left,1,39.02
1783407923.3,1579.4,left,2,41.04
1783407923.3,1579.4,left,3,39.11
1783407923.3,1579.4,left,4,38.99
1783407923.3,1579.4,left,5,41.56
1783407923.3,1579.4,left,6,41.14
1783407923.3,1579.4,left,7,39.73
1783407923.3,1579.4,right,imu,29.34
1783407923.3,1579.4,right,0,26.57
1783407923.3,1579.4,right,1,28.27
1783407923.3,1579.4,right,2,31.49
1783407923.3,1579.4,right,3,32.98
1783407923.3,1579.4,right,4,31.97
1783407923.3,1579.4,right,5,31.73
1783407923.3,1579.4,right,6,31.43
1783407923.3,1579.4,right,7,30.46
1783407928.3,1584.5,left,imu,40.74
1783407928.3,1584.5,left,0,37.42
1783407928.3,1584.5,left,1,39.02
1783407928.3,1584.5,left,2,41.04
1783407928.3,1584.5,left,3,38.73
1783407928.3,1584.5,left,4,39.29
1783407928.3,1584.5,left,5,41.49
1783407928.3,1584.5,left,6,41.14
1783407928.3,1584.5,left,7,39.81
1783407928.3,1584.5,right,imu,29.53
1783407928.3,1584.5,right,0,26.57
1783407928.3,1584.5,right,1,28.27
1783407928.3,1584.5,right,2,31.49
1783407928.3,1584.5,right,3,32.98
1783407928.3,1584.5,right,4,31.97
1783407928.3,1584.5,right,5,31.65
1783407928.3,1584.5,right,6,31.51
1783407928.3,1584.5,right,7,30.46
1783407933.4,1589.5,left,imu,40.74
1783407933.4,1589.5,left,0,37.35
1783407933.4,1589.5,left,1,38.94
1783407933.4,1589.5,left,2,41.04
1783407933.4,1589.5,left,3,38.81
1783407933.4,1589.5,left,4,39.07
1783407933.4,1589.5,left,5,41.49
1783407933.4,1589.5,left,6,41.06
1783407933.4,1589.5,left,7,39.73
1783407933.4,1589.5,right,imu,29.34
1783407933.4,1589.5,right,0,26.57
1783407933.4,1589.5,right,1,28.27
1783407933.4,1589.5,right,2,31.49
1783407933.4,1589.5,right,3,32.98
1783407933.4,1589.5,right,4,31.97
1783407933.4,1589.5,right,5,31.73
1783407933.4,1589.5,right,6,31.51
1783407933.4,1589.5,right,7,30.46
1783407938.4,1594.6,left,imu,40.55
1783407938.4,1594.6,left,0,37.35
1783407938.4,1594.6,left,1,38.94
1783407938.4,1594.6,left,2,41.04
1783407938.4,1594.6,left,3,39.11
1783407938.4,1594.6,left,4,39.22
1783407938.4,1594.6,left,5,41.41
1783407938.4,1594.6,left,6,41.06
1783407938.4,1594.6,left,7,39.66
1783407938.4,1594.6,right,imu,29.34
1783407938.4,1594.6,right,0,26.57
1783407938.4,1594.6,right,1,28.27
1783407938.4,1594.6,right,2,31.49
1783407938.4,1594.6,right,3,32.98
1783407938.4,1594.6,right,4,31.97
1783407938.4,1594.6,right,5,31.65
1783407938.4,1594.6,right,6,31.51
1783407938.4,1594.6,right,7,30.46
1783407943.5,1599.6,left,imu,40.70
1783407943.5,1599.6,left,0,37.35
1783407943.5,1599.6,left,1,38.94
1783407943.5,1599.6,left,2,40.96
1783407943.5,1599.6,left,3,38.58
1783407943.5,1599.6,left,4,39.07
1783407943.5,1599.6,left,5,41.41
1783407943.5,1599.6,left,6,40.99
1783407943.5,1599.6,left,7,39.73
1783407943.5,1599.6,right,imu,29.15
1783407943.5,1599.6,right,0,26.57
1783407943.5,1599.6,right,1,28.27
1783407943.5,1599.6,right,2,31.49
1783407943.5,1599.6,right,3,32.90
1783407943.5,1599.6,right,4,31.97
1783407943.5,1599.6,right,5,31.65
1783407943.5,1599.6,right,6,31.51
1783407943.5,1599.6,right,7,30.46
1783407948.5,1604.7,left,imu,40.60
1783407948.5,1604.7,left,0,37.35
1783407948.5,1604.7,left,1,38.94
1783407948.5,1604.7,left,2,40.96
1783407948.5,1604.7,left,3,38.58
1783407948.5,1604.7,left,4,39.14
1783407948.5,1604.7,left,5,41.41
1783407948.5,1604.7,left,6,40.99
1783407948.5,1604.7,left,7,39.66
1783407948.5,1604.7,right,imu,29.43
1783407948.5,1604.7,right,0,26.57
1783407948.5,1604.7,right,1,28.27
1783407948.5,1604.7,right,2,31.49
1783407948.5,1604.7,right,3,32.98
1783407948.5,1604.7,right,4,31.89
1783407948.5,1604.7,right,5,31.57
1783407948.5,1604.7,right,6,31.43
1783407948.5,1604.7,right,7,30.46
1783407953.6,1609.7,left,imu,40.70
1783407953.6,1609.7,left,0,37.35
1783407953.6,1609.7,left,1,38.86
1783407953.6,1609.7,left,2,40.96
1783407953.6,1609.7,left,3,38.51
1783407953.6,1609.7,left,4,38.77
1783407953.6,1609.7,left,5,41.41
1783407953.6,1609.7,left,6,40.99
1783407953.6,1609.7,left,7,39.66
1783407953.6,1609.7,right,imu,29.48
1783407953.6,1609.7,right,0,26.57
1783407953.6,1609.7,right,1,28.27
1783407953.6,1609.7,right,2,31.49
1783407953.6,1609.7,right,3,32.90
1783407953.6,1609.7,right,4,31.89
1783407953.6,1609.7,right,5,31.65
1783407953.6,1609.7,right,6,31.43
1783407953.6,1609.7,right,7,30.46
1783407958.6,1614.7,left,imu,40.70
1783407958.6,1614.7,left,0,37.35
1783407958.6,1614.7,left,1,38.94
1783407958.6,1614.7,left,2,40.96
1783407958.6,1614.7,left,3,38.58
1783407958.6,1614.7,left,4,39.14
1783407958.6,1614.7,left,5,41.41
1783407958.6,1614.7,left,6,40.99
1783407958.6,1614.7,left,7,39.66
1783407958.6,1614.7,right,imu,29.34
1783407958.6,1614.7,right,0,26.57
1783407958.6,1614.7,right,1,28.27
1783407958.6,1614.7,right,2,31.49
1783407958.6,1614.7,right,3,32.90
1783407958.6,1614.7,right,4,31.89
1783407958.6,1614.7,right,5,31.65
1783407958.6,1614.7,right,6,31.51
1783407958.6,1614.7,right,7,30.46
1783407963.7,1619.8,left,imu,40.70
1783407963.7,1619.8,left,0,37.27
1783407963.7,1619.8,left,1,38.86
1783407963.7,1619.8,left,2,40.96
1783407963.7,1619.8,left,3,38.58
1783407963.7,1619.8,left,4,38.92
1783407963.7,1619.8,left,5,41.41
1783407963.7,1619.8,left,6,40.99
1783407963.7,1619.8,left,7,39.66
1783407963.7,1619.8,right,imu,29.43
1783407963.7,1619.8,right,0,26.57
1783407963.7,1619.8,right,1,28.20
1783407963.7,1619.8,right,2,31.49
1783407963.7,1619.8,right,3,32.90
1783407963.7,1619.8,right,4,31.82
1783407963.7,1619.8,right,5,31.65
1783407963.7,1619.8,right,6,31.51
1783407963.7,1619.8,right,7,30.46
1783407968.7,1624.8,left,imu,40.36
1783407968.7,1624.8,left,0,37.27
1783407968.7,1624.8,left,1,38.86
1783407968.7,1624.8,left,2,40.96
1783407968.7,1624.8,left,3,38.73
1783407968.7,1624.8,left,4,39.07
1783407968.7,1624.8,left,5,41.34
1783407968.7,1624.8,left,6,40.99
1783407968.7,1624.8,left,7,39.58
1783407968.7,1624.8,right,imu,29.19
1783407968.7,1624.8,right,0,26.57
1783407968.7,1624.8,right,1,28.27
1783407968.7,1624.8,right,2,31.49
1783407968.7,1624.8,right,3,32.90
1783407968.7,1624.8,right,4,31.89
1783407968.7,1624.8,right,5,31.65
1783407968.7,1624.8,right,6,31.43
1783407968.7,1624.8,right,7,30.46
1783407973.8,1629.9,left,imu,40.36
1783407973.8,1629.9,left,0,37.27
1783407973.8,1629.9,left,1,38.86
1783407973.8,1629.9,left,2,40.96
1783407973.8,1629.9,left,3,38.88
1783407973.8,1629.9,left,4,38.84
1783407973.8,1629.9,left,5,41.26
1783407973.8,1629.9,left,6,40.99
1783407973.8,1629.9,left,7,39.58
1783407973.8,1629.9,right,imu,29.19
1783407973.8,1629.9,right,0,26.57
1783407973.8,1629.9,right,1,28.20
1783407973.8,1629.9,right,2,31.49
1783407973.8,1629.9,right,3,32.90
1783407973.8,1629.9,right,4,31.82
1783407973.8,1629.9,right,5,31.57
1783407973.8,1629.9,right,6,31.43
1783407973.8,1629.9,right,7,30.46
1783407978.8,1634.9,left,imu,40.36
1783407978.8,1634.9,left,0,37.20
1783407978.8,1634.9,left,1,38.86
1783407978.8,1634.9,left,2,40.88
1783407978.8,1634.9,left,3,38.51
1783407978.8,1634.9,left,4,38.69
1783407978.8,1634.9,left,5,41.26
1783407978.8,1634.9,left,6,40.99
1783407978.8,1634.9,left,7,39.58
1783407978.8,1634.9,right,imu,29.43
1783407978.8,1634.9,right,0,26.57
1783407978.8,1634.9,right,1,28.27
1783407978.8,1634.9,right,2,31.49
1783407978.8,1634.9,right,3,32.90
1783407978.8,1634.9,right,4,31.89
1783407978.8,1634.9,right,5,31.57
1783407978.8,1634.9,right,6,31.43
1783407978.8,1634.9,right,7,30.54
1783407983.9,1640.0,left,imu,40.70
1783407983.9,1640.0,left,0,37.20
1783407983.9,1640.0,left,1,38.79
1783407983.9,1640.0,left,2,40.88
1783407983.9,1640.0,left,3,38.51
1783407983.9,1640.0,left,4,38.92
1783407983.9,1640.0,left,5,41.34
1783407983.9,1640.0,left,6,40.91
1783407983.9,1640.0,left,7,39.58
1783407983.9,1640.0,right,imu,29.43
1783407983.9,1640.0,right,0,26.50
1783407983.9,1640.0,right,1,28.27
1783407983.9,1640.0,right,2,31.49
1783407983.9,1640.0,right,3,32.90
1783407983.9,1640.0,right,4,31.89
1783407983.9,1640.0,right,5,31.57
1783407983.9,1640.0,right,6,31.43
1783407983.9,1640.0,right,7,30.46
1783407988.9,1645.0,left,imu,40.36
1783407988.9,1645.0,left,0,37.20
1783407988.9,1645.0,left,1,38.79
1783407988.9,1645.0,left,2,40.81
1783407988.9,1645.0,left,3,38.28
1783407988.9,1645.0,left,4,38.99
1783407988.9,1645.0,left,5,41.26
1783407988.9,1645.0,left,6,40.91
1783407988.9,1645.0,left,7,39.51
1783407988.9,1645.0,right,imu,29.19
1783407988.9,1645.0,right,0,26.50
1783407988.9,1645.0,right,1,28.27
1783407988.9,1645.0,right,2,31.49
1783407988.9,1645.0,right,3,32.90
1783407988.9,1645.0,right,4,31.89
1783407988.9,1645.0,right,5,31.57
1783407988.9,1645.0,right,6,31.43
1783407988.9,1645.0,right,7,30.54
1783407993.9,1650.1,left,imu,40.41
1783407993.9,1650.1,left,0,37.20
1783407993.9,1650.1,left,1,38.79
1783407993.9,1650.1,left,2,40.81
1783407993.9,1650.1,left,3,38.81
1783407993.9,1650.1,left,4,38.69
1783407993.9,1650.1,left,5,41.26
1783407993.9,1650.1,left,6,40.91
1783407993.9,1650.1,left,7,39.58
1783407993.9,1650.1,right,imu,29.10
1783407993.9,1650.1,right,0,26.57
1783407993.9,1650.1,right,1,28.20
1783407993.9,1650.1,right,2,31.49
1783407993.9,1650.1,right,3,32.82
1783407993.9,1650.1,right,4,31.89
1783407993.9,1650.1,right,5,31.50
1783407993.9,1650.1,right,6,31.43
1783407993.9,1650.1,right,7,30.46
1783407999.0,1655.1,left,imu,40.60
1783407999.0,1655.1,left,0,37.20
1783407999.0,1655.1,left,1,38.79
1783407999.0,1655.1,left,2,40.81
1783407999.0,1655.1,left,3,38.51
1783407999.0,1655.1,left,4,38.61
1783407999.0,1655.1,left,5,41.26
1783407999.0,1655.1,left,6,40.84
1783407999.0,1655.1,left,7,39.51
1783407999.0,1655.1,right,imu,29.34
1783407999.0,1655.1,right,0,26.57
1783407999.0,1655.1,right,1,28.27
1783407999.0,1655.1,right,2,31.49
1783407999.0,1655.1,right,3,32.90
1783407999.0,1655.1,right,4,31.82
1783407999.0,1655.1,right,5,31.50
1783407999.0,1655.1,right,6,31.43
1783407999.0,1655.1,right,7,30.46
1783408004.0,1660.2,left,imu,40.50
1783408004.0,1660.2,left,0,37.20
1783408004.0,1660.2,left,1,38.71
1783408004.0,1660.2,left,2,40.81
1783408004.0,1660.2,left,3,38.66
1783408004.0,1660.2,left,4,39.07
1783408004.0,1660.2,left,5,41.26
1783408004.0,1660.2,left,6,40.84
1783408004.0,1660.2,left,7,39.51
1783408004.0,1660.2,right,imu,29.53
1783408004.0,1660.2,right,0,26.57
1783408004.0,1660.2,right,1,28.20
1783408004.0,1660.2,right,2,31.49
1783408004.0,1660.2,right,3,32.82
1783408004.0,1660.2,right,4,31.89
1783408004.0,1660.2,right,5,31.50
1783408004.0,1660.2,right,6,31.43
1783408004.0,1660.2,right,7,30.54
1783408009.1,1665.2,left,imu,40.55
1783408009.1,1665.2,left,0,37.20
1783408009.1,1665.2,left,1,38.71
1783408009.1,1665.2,left,2,40.81
1783408009.1,1665.2,left,3,38.73
1783408009.1,1665.2,left,4,38.84
1783408009.1,1665.2,left,5,41.19
1783408009.1,1665.2,left,6,40.84
1783408009.1,1665.2,left,7,39.51
1783408009.1,1665.2,right,imu,29.48
1783408009.1,1665.2,right,0,26.57
1783408009.1,1665.2,right,1,28.27
1783408009.1,1665.2,right,2,31.49
1783408009.1,1665.2,right,3,32.82
1783408009.1,1665.2,right,4,31.89
1783408009.1,1665.2,right,5,31.50
1783408009.1,1665.2,right,6,31.43
1783408009.1,1665.2,right,7,30.46
1783408014.1,1670.3,left,imu,40.36
1783408014.1,1670.3,left,0,37.12
1783408014.1,1670.3,left,1,38.71
1783408014.1,1670.3,left,2,40.81
1783408014.1,1670.3,left,3,38.66
1783408014.1,1670.3,left,4,38.69
1783408014.1,1670.3,left,5,41.19
1783408014.1,1670.3,left,6,40.84
1783408014.1,1670.3,left,7,39.51
1783408014.1,1670.3,right,imu,29.29
1783408014.1,1670.3,right,0,26.57
1783408014.1,1670.3,right,1,28.27
1783408014.1,1670.3,right,2,31.49
1783408014.1,1670.3,right,3,32.90
1783408014.1,1670.3,right,4,31.82
1783408014.1,1670.3,right,5,31.50
1783408014.1,1670.3,right,6,31.43
1783408014.1,1670.3,right,7,30.54
1783408019.2,1675.3,left,imu,40.50
1783408019.2,1675.3,left,0,37.12
1783408019.2,1675.3,left,1,38.71
1783408019.2,1675.3,left,2,40.73
1783408019.2,1675.3,left,3,38.58
1783408019.2,1675.3,left,4,38.92
1783408019.2,1675.3,left,5,41.19
1783408019.2,1675.3,left,6,40.76
1783408019.2,1675.3,left,7,39.43
1783408019.2,1675.3,right,imu,29.53
1783408019.2,1675.3,right,0,26.57
1783408019.2,1675.3,right,1,28.20
1783408019.2,1675.3,right,2,31.49
1783408019.2,1675.3,right,3,32.82
1783408019.2,1675.3,right,4,31.89
1783408019.2,1675.3,right,5,31.50
1783408019.2,1675.3,right,6,31.43
1783408019.2,1675.3,right,7,30.46
1783408024.2,1680.3,left,imu,40.22
1783408024.2,1680.3,left,0,37.12
1783408024.2,1680.3,left,1,38.71
1783408024.2,1680.3,left,2,40.73
1783408024.2,1680.3,left,3,38.51
1783408024.2,1680.3,left,4,38.61
1783408024.2,1680.3,left,5,41.19
1783408024.2,1680.3,left,6,40.76
1783408024.2,1680.3,left,7,39.51
1783408024.2,1680.3,right,imu,29.43
1783408024.2,1680.3,right,0,26.57
1783408024.2,1680.3,right,1,28.27
1783408024.2,1680.3,right,2,31.49
1783408024.2,1680.3,right,3,32.82
1783408024.2,1680.3,right,4,31.89
1783408024.2,1680.3,right,5,31.50
1783408024.2,1680.3,right,6,31.43
1783408024.2,1680.3,right,7,30.46
1783408029.3,1685.4,left,imu,40.22
1783408029.3,1685.4,left,0,37.12
1783408029.3,1685.4,left,1,38.79
1783408029.3,1685.4,left,2,40.73
1783408029.3,1685.4,left,3,38.51
1783408029.3,1685.4,left,4,38.61
1783408029.3,1685.4,left,5,41.11
1783408029.3,1685.4,left,6,40.84
1783408029.3,1685.4,left,7,39.43
1783408029.3,1685.4,right,imu,29.43
1783408029.3,1685.4,right,0,26.57
1783408029.3,1685.4,right,1,28.20
1783408029.3,1685.4,right,2,31.57
1783408029.3,1685.4,right,3,32.82
1783408029.3,1685.4,right,4,31.89
1783408029.3,1685.4,right,5,31.50
1783408029.3,1685.4,right,6,31.43
1783408029.3,1685.4,right,7,30.46
1783408034.3,1690.4,left,imu,40.41
1783408034.3,1690.4,left,0,37.12
1783408034.3,1690.4,left,1,38.71
1783408034.3,1690.4,left,2,40.73
1783408034.3,1690.4,left,3,38.66
1783408034.3,1690.4,left,4,38.92
1783408034.3,1690.4,left,5,41.11
1783408034.3,1690.4,left,6,40.76
1783408034.3,1690.4,left,7,39.43
1783408034.3,1690.4,right,imu,29.19
1783408034.3,1690.4,right,0,26.50
1783408034.3,1690.4,right,1,28.27
1783408034.3,1690.4,right,2,31.49
1783408034.3,1690.4,right,3,32.90
1783408034.3,1690.4,right,4,31.82
1783408034.3,1690.4,right,5,31.50
1783408034.3,1690.4,right,6,31.43
1783408034.3,1690.4,right,7,30.46
1783408039.4,1695.5,left,imu,40.17
1783408039.4,1695.5,left,0,37.12
1783408039.4,1695.5,left,1,38.71
1783408039.4,1695.5,left,2,40.66
1783408039.4,1695.5,left,3,38.66
1783408039.4,1695.5,left,4,38.92
1783408039.4,1695.5,left,5,41.11
1783408039.4,1695.5,left,6,40.76
1783408039.4,1695.5,left,7,39.36
1783408039.4,1695.5,right,imu,29.34
1783408039.4,1695.5,right,0,26.50
1783408039.4,1695.5,right,1,28.20
1783408039.4,1695.5,right,2,31.49
1783408039.4,1695.5,right,3,32.90
1783408039.4,1695.5,right,4,31.89
1783408039.4,1695.5,right,5,31.50
1783408039.4,1695.5,right,6,31.43
1783408039.4,1695.5,right,7,30.46
1783408044.4,1700.5,left,imu,40.26
1783408044.4,1700.5,left,0,37.04
1783408044.4,1700.5,left,1,38.71
1783408044.4,1700.5,left,2,40.66
1783408044.4,1700.5,left,3,38.36
1783408044.4,1700.5,left,4,38.77
1783408044.4,1700.5,left,5,41.04
1783408044.4,1700.5,left,6,40.68
1783408044.4,1700.5,left,7,39.43
1783408044.4,1700.5,right,imu,29.34
1783408044.4,1700.5,right,0,26.57
1783408044.4,1700.5,right,1,28.20
1783408044.4,1700.5,right,2,31.42
1783408044.4,1700.5,right,3,32.82
1783408044.4,1700.5,right,4,31.89
1783408044.4,1700.5,right,5,31.50
1783408044.4,1700.5,right,6,31.43
1783408044.4,1700.5,right,7,30.46
1783408049.4,1705.6,left,imu,40.03
1783408049.4,1705.6,left,0,37.04
1783408049.4,1705.6,left,1,38.64
1783408049.4,1705.6,left,2,40.66
1783408049.4,1705.6,left,3,38.28
1783408049.4,1705.6,left,4,38.39
1783408049.4,1705.6,left,5,41.04
1783408049.4,1705.6,left,6,40.68
1783408049.4,1705.6,left,7,39.36
1783408049.4,1705.6,right,imu,29.34
1783408049.4,1705.6,right,0,26.50
1783408049.4,1705.6,right,1,28.20
1783408049.4,1705.6,right,2,31.42
1783408049.4,1705.6,right,3,32.82
